user_id,year_month,total_spending_x,total_income,savings_rate,monthly_avg_transaction_amount,savings_level,income_3m_cv,income_volatility_level,total_spending_y,top_merchants,top_merchants_spend,merchant_concentration,is_high_merchant_dependency,total_spending,recurring_expense_total,recurring_to_spend_ratio,recurring_burden_level,cash_vs_digital_ratio,payment_preference,avg_daily_spend,avg_weekend_fraction,weekend_pattern,mean_daily_spend,std_daily_spend,spike_threshold,spike_count,max_spike_spend,has_spike,overspend_category_count,top_overspend_category,top_overspend_share_change,prev_total_spending,spend_change_pct,spending_trend
user_001_v5,2025-11,72389,85000,0.1483647058823529,7869.45,low,0.0,low,72389,"['Landlord', 'Travel Vendor', 'Shopping Vendor', 'Mutual Fund', 'Subscriptions Vendor']","[18574, 12574, 12352, 7676, 6701]",0.7995275525286991,True,72389,59815,0.8262995759024161,high,0.0,digital_heavy,5170.642857142857,0.14285714285714285,weekday_heavy,5170.642857142857,5116.870871470778,15404.384600084413,1.0,19693.0,True,1.0,Subscriptions,12.848537975211313,62760.0,0.1534257488846399,increase
user_001_v5,2025-12,51728,85000,0.391435294117647,9766.285714285714,medium,0.0,low,51728,"['Landlord', 'Mutual Fund', 'Shopping Vendor', 'Subscriptions Vendor', 'Health Vendor']","[21877, 10537, 6713, 4021, 3338]",0.8986622332199196,True,51728,51728,1.0,high,0.0,digital_heavy,6466.0,0.0,weekday_heavy,6466.0,9659.718111829145,25785.43622365829,1.0,30670.0,True,1.0,Rent,16.633780964784986,72389.0,-0.2854162925306331,decrease
user_001_v5,2026-01,55478,85000,0.3473176470588235,7393.578947368421,medium,0.0,low,55478,"['Landlord', 'Mutual Fund', 'Subscriptions Vendor', 'Entertainment Vendor', 'Food Vendor']","[17974, 9852, 8616, 5036, 4065]",0.8209200043260392,True,55478,55478,1.0,high,0.0365910811492844,digital_heavy,3698.5333333333333,0.13333333333333333,weekday_heavy,3698.5333333333333,5249.717527215685,14197.968387764702,1.0,21084.0,True,0.0,None,0.0,51728.0,0.07249458707083205,stable
user_001_v5,2026-02,52393,85000,0.3836117647058824,5284.346153846154,medium,0.0,low,52393,"['Landlord', 'Health Vendor', 'Subscriptions Vendor', 'Mutual Fund', 'Food Vendor']","[21171, 7175, 5760, 4664, 4416]",0.8242704178039051,True,52393,52393,1.0,high,0.028877903536732,digital_heavy,3274.5625,0.0625,weekday_heavy,3274.5625,4921.373156558417,13117.308813116833,1.0,21171.0,True,0.0,None,0.0,55478.0,-0.05560762824903565,stable
user_001_v5,2026-03,74106,85000,0.1281647058823529,7955.3,low,0.0,low,74106,"['Landlord', 'Mutual Fund', 'Subscriptions Vendor', 'Shopping Vendor', 'Food Vendor']","[21382, 14899, 10828, 7360, 6826]",0.8271260086902545,True,74106,74106,1.0,high,0.1043775132917712,digital_heavy,5700.461538461538,0.07692307692307693,weekday_heavy,5700.461538461538,6486.381848094509,18673.225234650556,1.0,23726.0,True,1.0,Investment,11.203032200658782,52393.0,0.41442559120493194,increase
user_001_v5,2026-04,57648,85000,0.3217882352941176,9509.866666666669,medium,0.0,low,57648,"['Landlord', 'Subscriptions Vendor', 'Mutual Fund', 'Travel Vendor', 'Health Vendor']","[21119, 11360, 9293, 7531, 3076]",0.9086004718290314,True,57648,50117,0.8693623369414377,high,0.0,digital_heavy,5240.727272727273,0.18181818181818182,weekday_heavy,5240.727272727273,5596.650509511903,16434.028291751078,1.0,21119.0,True,0.0,None,0.0,74106.0,-0.22208728038215528,decrease
user_001_v5,2026-05,49351,85000,0.4194,8956.733333333334,high,0.0,low,49351,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Entertainment Vendor', 'Subscriptions Vendor']","[22306, 5474, 5446, 3848, 3711]",0.8264270227553646,True,49351,49351,1.0,high,0.0779720775668172,digital_heavy,3796.230769230769,0.15384615384615385,weekday_heavy,3796.230769230769,5896.695804285992,15589.622377802754,1.0,23356.0,True,0.0,None,0.0,57648.0,-0.14392520122120456,decrease
user_001_v5,2026-06,71210,85000,0.162235294117647,8678.333333333334,low,0.0,low,71210,"['Landlord', 'Mutual Fund', 'Subscriptions Vendor', 'Utilities Vendor', 'Food Vendor']","[33397, 12655, 10639, 2895, 2630]",0.8736975143940457,True,71210,71210,1.0,high,0.019842718719281,digital_heavy,6473.636363636364,0.0,weekday_heavy,6473.636363636364,9287.38058063665,25048.397524909666,1.0,33397.0,True,0.0,None,0.0,49351.0,0.44292922129237505,increase
user_001_v5,2026-07,75113,85000,0.1163176470588235,9418.411764705885,low,0.0,low,75113,"['Landlord', 'Mutual Fund', 'Subscriptions Vendor', 'Electricity Board', 'Food Vendor']","[22910, 17000, 14433, 6253, 5435]",0.8790888394818474,True,75113,75113,1.0,high,0.0394605461105268,digital_heavy,6259.416666666667,0.16666666666666666,weekday_heavy,6259.416666666667,7369.298886352004,20998.014439370676,2.0,22910.0,True,0.0,None,0.0,71210.0,0.054809717736272995,stable
user_001_v5,2026-08,73968,85000,0.1297882352941176,9351.058823529413,low,0.0,low,73968,"['Landlord', 'Mutual Fund', 'Subscriptions Vendor', 'Food Vendor', 'Netflix']","[35805, 10587, 5660, 4058, 4000]",0.8126487129569544,True,73968,73968,1.0,high,0.0792910447761194,digital_heavy,6164.0,0.16666666666666666,weekday_heavy,6164.0,9527.947111873926,25219.89422374785,1.0,35805.0,True,1.0,Rent,17.905355228449103,75113.0,-0.015243699492764235,stable
user_001_v6,2025-10,62760,85000,0.2616470588235294,8208.888888888889,medium,0.0,low,62760,"['Landlord', 'Makemytrip', 'Myntra', 'Mutual Fund', 'Restaurant']","[16925, 9590, 7334, 5641, 4739]",0.7047323135755258,True,62760,25609,0.40804652644996814,high,0.0,digital_heavy,3691.764705882353,0.23529411764705882,weekday_heavy,3691.764705882353,4228.18714496792,12148.138995818194,1.0,16925.0,True,0.0,None,0.0,0.0,0.0,no_prev_data
user_001_v6,2025-11,64625,85000,0.2397058823529411,12468.75,medium,0.0,low,64625,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Food Vendor', 'Electricity Board']","[34475, 14123, 6391, 5749, 2096]",0.9722862669245648,True,64625,64625,1.0,high,0.0931992263056092,digital_heavy,8078.125,0.25,weekday_heavy,8078.125,11142.795300523787,30363.715601047574,1.0,35916.0,True,1.0,Rent,26.378414345645133,62760.0,0.0297163798597833,stable
user_001_v6,2025-12,55209,85000,0.3504823529411764,8247.588235294117,medium,0.0,low,55209,"['Landlord', 'Shopping Vendor', 'Investment Vendor', 'Travel Vendor', 'Mutual Fund']","[26567, 8694, 5385, 4228, 2986]",0.8668876451303229,True,55209,49824,0.9024615551812204,high,0.0265174156387545,digital_heavy,4246.846153846154,0.0,weekday_heavy,4246.846153846154,6790.915309850516,17828.676773547188,1.0,26567.0,True,0.0,None,0.0,64625.0,-0.14570212765957447,decrease
user_001_v6,2026-01,77708,85000,0.0857882352941176,14791.636363636364,low,0.0,low,77708,"['Landlord', 'Mutual Fund', 'Food Vendor', 'Shopping Vendor', 'Electricity Board']","[44520, 12494, 6546, 4475, 3470]",0.9201755289030731,True,77708,77708,1.0,high,0.0453235188140217,digital_heavy,9713.5,0.25,weekday_heavy,9713.5,14881.214214572681,39475.928429145366,1.0,48042.0,True,0.0,None,0.0,55209.0,0.40752413555760836,increase
user_001_v6,2026-02,52720,85000,0.3797647058823529,12520.0,medium,0.0,low,52720,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Health Vendor', 'Electricity Board']","[20208, 15300, 7529, 3518, 1951]",0.9200682852807284,True,52720,49202,0.9332701062215478,high,0.0366654021244309,digital_heavy,5272.0,0.1,weekday_heavy,5272.0,5723.995335427869,16719.99067085574,1.0,20208.0,True,1.0,Shopping,23.262506470470015,77708.0,-0.32156277345961803,decrease
user_001_v6,2026-03,61888,85000,0.2719058823529411,13353.454545454546,medium,0.0,low,61888,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Travel Vendor', 'Electricity Board']","[23071, 13838, 11619, 6707, 3150]",0.9433977507755946,True,61888,61888,1.0,high,0.0,digital_heavy,7736.0,0.125,weekday_heavy,7736.0,7947.243877596811,23630.487755193622,0.0,0.0,False,0.0,None,0.0,52720.0,0.1738998482549317,increase
user_001_v6,2026-04,55219,85000,0.3503647058823529,10015.642857142857,medium,0.0,low,55219,"['Landlord', 'Travel Vendor', 'Mutual Fund', 'Food Vendor', 'Entertainment Vendor']","[22575, 14034, 7213, 4776, 2708]",0.9291367101903331,True,55219,55219,1.0,high,0.016516054256687,digital_heavy,5019.909090909091,0.18181818181818182,weekday_heavy,5019.909090909091,6283.490177434621,17586.88944577833,1.0,22575.0,True,1.0,Travel,14.577846042072615,61888.0,-0.1077591778697001,decrease
user_001_v6,2026-05,59725,85000,0.2973529411764706,12060.416666666666,medium,0.0,low,59725,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Health Vendor', 'Food Vendor']","[31441, 8444, 6531, 4876, 4547]",0.9349351192967769,True,59725,54849,0.9183591460862286,high,0.0,digital_heavy,6636.111111111111,0.2222222222222222,weekday_heavy,6636.111111111111,8917.915643921442,24471.942398953994,1.0,31441.0,True,1.0,Rent,11.760279641797077,55219.0,0.08160234701823647,stable
user_001_v6,2026-06,69039,85000,0.1877764705882353,11002.785714285714,low,0.0,low,69039,"['Mutual Fund', 'Landlord', 'Travel Vendor', 'Food Vendor', 'Entertainment Vendor']","[21974, 19345, 12392, 3920, 3633]",0.8873824939526934,True,69039,69039,1.0,high,0.0123843045235301,digital_heavy,6903.9,0.0,weekday_heavy,6903.9,7648.751433404017,22201.402866808035,0.0,0.0,False,1.0,Investment,20.893267557030377,59725.0,0.15594809543742152,increase
user_001_v6,2026-07,55188,85000,0.3507294117647059,10783.692307692309,medium,0.0,low,55188,"['Landlord', 'Mutual Fund', 'Shopping Vendor', 'Electricity Board', 'Other Vendor']","[32437, 8527, 4299, 3181, 2957]",0.9313800101471335,True,55188,55188,1.0,high,0.0618612741900413,digital_heavy,5017.090909090909,0.18181818181818182,weekday_heavy,5017.090909090909,9005.303896285945,23027.698701662797,1.0,32437.0,True,1.0,Rent,30.755064163087265,69039.0,-0.2006257332811889,decrease
user_001_v6,2026-08,49022,85000,0.4232705882352941,9573.0,high,0.0,low,49022,"['Landlord', 'Mutual Fund', 'Investment Vendor', 'Entertainment Vendor', 'Travel Vendor']","[19003, 9755, 6427, 3334, 3017]",0.8472930520990576,True,49022,42595,0.8688955978948227,high,0.0242544163844804,digital_heavy,4902.2,0.2,weekday_heavy,4902.2,6057.65556630616,17017.51113261232,1.0,20603.0,True,1.0,Investment,17.558846485543086,55188.0,-0.11172718706965282,decrease
user_001_v7,2025-10,62760,85000,0.2616470588235294,8208.888888888889,medium,0.0,low,62760,"['Landlord', 'Makemytrip', 'Myntra', 'Mutual Fund', 'Restaurant']","[16925, 9590, 7334, 5641, 4739]",0.7047323135755258,True,62760,25609,0.40804652644996814,high,0.0,digital_heavy,3691.764705882353,0.23529411764705882,weekday_heavy,3691.764705882353,4228.18714496792,12148.138995818194,1.0,16925.0,True,0.0,None,0.0,0.0,0.0,no_prev_data
user_001_v7,2025-11,64062,85000,0.2463294117647058,6210.916666666667,medium,0.0,low,64062,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Food Vendor', 'Entertainment Vendor']","[22040, 14336, 10370, 5503, 3936]",0.8770409915394461,True,64062,64062,1.0,high,0.092925603321782,digital_heavy,3768.3529411764707,0.4117647058823529,balanced,3768.3529411764707,5309.139610600223,14386.632162376916,1.0,22040.0,True,0.0,None,0.0,62760.0,0.020745697896749522,stable
user_001_v7,2025-12,60365,85000,0.2898235294117647,8550.882352941177,medium,0.0,low,60365,"['Landlord', 'Shopping Vendor', 'Transport Vendor', 'Food Vendor', 'Mutual Fund']","[30265, 11510, 4013, 3876, 3477]",0.8803280046384494,True,60365,60365,1.0,high,0.0201606891410585,digital_heavy,6036.5,0.1,weekday_heavy,6036.5,8526.759199719434,23090.018399438868,1.0,30265.0,True,1.0,Rent,15.73249763997083,64062.0,-0.05770971870999969,stable
user_001_v7,2026-01,49236,85000,0.4207529411764706,6711.8,high,0.0,low,49236,"['Landlord', 'Shopping Vendor', 'Entertainment Vendor', 'Mutual Fund', 'Food Vendor']","[17397, 12382, 7333, 4240, 3757]",0.9161792184580388,True,49236,49236,1.0,high,0.072995369242018,digital_heavy,3077.25,0.25,weekday_heavy,3077.25,4228.9698730896625,11535.189746179325,1.0,18175.0,True,0.0,None,0.0,60365.0,-0.18436179905574424,decrease
user_001_v7,2026-02,70185,85000,0.1742941176470588,8167.631578947368,low,0.0,low,70185,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Entertainment Vendor', 'Food Vendor']","[28275, 12157, 6829, 6752, 5651]",0.8500961743962385,True,70185,70185,1.0,high,0.0112559663745814,digital_heavy,4679.0,0.26666666666666666,weekday_heavy,4679.0,6870.356836923877,18419.713673847757,1.0,28275.0,True,0.0,None,0.0,49236.0,0.42548135510602,increase
user_001_v7,2026-03,51190,85000,0.3977647058823529,6190.454545454545,medium,0.0,low,51190,"['Travel Vendor', 'Landlord', 'Mutual Fund', 'Food Vendor', 'Shopping Vendor']","[20668, 9228, 6925, 4895, 4011]",0.8932799374877906,True,51190,51190,1.0,high,0.0665950380933776,digital_heavy,3199.375,0.25,weekday_heavy,3199.375,3985.3491358192196,11170.07327163844,1.0,11443.0,True,1.0,Travel,25.094639859427218,70185.0,-0.2706418750445252,decrease
user_001_v7,2026-04,67285,85000,0.2084117647058823,8460.277777777777,medium,0.0,low,67285,"['Landlord', 'Travel Vendor', 'Shopping Vendor', 'Mutual Fund', 'Food Vendor']","[23803, 18956, 9433, 4531, 4172]",0.9050308389685665,True,67285,67285,1.0,high,0.0260979415917366,digital_heavy,4806.071428571428,0.2857142857142857,weekday_heavy,4806.071428571428,6465.654960352164,17737.381349275758,1.0,23803.0,True,1.0,Rent,17.349425647736506,51190.0,0.3144168782965423,increase
user_001_v7,2026-05,69194,85000,0.1859529411764706,10279.6,low,0.0,low,69194,"['Landlord', 'Mutual Fund', 'Food Vendor', 'Shopping Vendor', 'Travel Vendor']","[23121, 13799, 8268, 7657, 6229]",0.8537445443246524,True,69194,69194,1.0,high,0.033456658091742,digital_heavy,5766.166666666667,0.16666666666666666,weekday_heavy,5766.166666666667,6514.843753988954,18795.854174644574,1.0,23121.0,True,1.0,Investment,13.208438799247023,67285.0,0.02837185108122167,stable
user_001_v7,2026-06,78818,85000,0.0727294117647058,9636.35294117647,low,0.0,low,78818,"['Landlord', 'Mutual Fund', 'Food Vendor', 'Entertainment Vendor', 'Shopping Vendor']","[41491, 14531, 6182, 5290, 4254]",0.9102996777385877,True,78818,78818,1.0,high,0.0325433276662691,digital_heavy,7881.8,0.2,weekday_heavy,7881.8,12014.230002792521,31910.26000558504,1.0,42025.0,True,1.0,Rent,19.22678164146444,69194.0,0.13908720409284042,increase
user_001_v7,2026-07,73276,85000,0.1379294117647058,8330.315789473685,low,0.0,low,73276,"['Shopping Vendor', 'Landlord', 'Mutual Fund', 'Food Vendor', 'Electricity Board']","[25174, 21300, 15213, 8014, 1519]",0.9719416998744473,True,73276,73276,1.0,high,0.068931164364867,digital_heavy,4310.35294117647,0.29411764705882354,weekday_heavy,4310.35294117647,5816.228401344724,15942.809743865919,1.0,21300.0,True,1.0,Shopping,28.957796929739523,78818.0,-0.07031388769062905,stable
user_001_v7,2026-08,65294,85000,0.231835294117647,7156.857142857143,medium,0.0,low,65294,"['Travel Vendor', 'Landlord', 'Mutual Fund', 'Food Vendor', 'Transport Vendor']","[21739, 21723, 8988, 5325, 2177]",0.9181854381719606,True,65294,65294,1.0,high,0.0640487640518271,digital_heavy,5441.166666666667,0.3333333333333333,weekday_heavy,5441.166666666667,7386.527441151823,20214.221548970312,1.0,22081.0,True,1.0,Travel,24.2917983266969,73276.0,-0.10893061848354167,decrease
user_001_v8,2025-10,62760,85000,0.2616470588235294,8208.888888888889,medium,0.0,low,62760,"['Landlord', 'Makemytrip', 'Myntra', 'Mutual Fund', 'Restaurant']","[16925, 9590, 7334, 5641, 4739]",0.7047323135755258,True,62760,25609,0.40804652644996814,high,0.0,digital_heavy,3691.764705882353,0.23529411764705882,weekday_heavy,3691.764705882353,4228.18714496792,12148.138995818194,1.0,16925.0,True,0.0,None,0.0,0.0,0.0,no_prev_data
user_001_v8,2025-11,85000,85000,0.0,8500.0,low,0.0,low,85000,"['Shopping Vendor', 'Landlord', 'Mutual Fund', 'Travel Vendor', 'Food Vendor']","[26714, 19658, 17502, 10909, 3926]",0.9259882352941177,True,85000,85000,1.0,high,0.0320705882352941,digital_heavy,7727.272727272727,0.6363636363636364,weekend_heavy,7727.272727272727,6964.083194778883,21655.439116830494,0.0,0.0,False,1.0,Investment,15.747085067296513,62760.0,0.3543658381134481,increase
user_001_v8,2025-12,86528,85000,-0.0179764705882352,21441.0,negative,0.0,low,86528,"['Landlord', 'Spotify', 'Mutual Fund', 'Electricity Board', 'Shopping Vendor']","[77668, 1979, 1895, 1816, 1673]",0.9826992418639053,True,86528,86528,1.0,high,0.0155787721893491,digital_heavy,12361.142857142857,0.14285714285714285,weekday_heavy,12361.142857142857,26669.315039833276,65699.77293680942,1.0,77668.0,True,1.0,Rent,66.63348111729898,85000.0,0.017976470588235295,stable
user_001_v8,2026-01,94161,85000,-0.1077764705882352,8958.05,negative,0.0,low,94161,"['Shopping Vendor', 'Mutual Fund', 'Landlord', 'Electricity Board', 'Travel Vendor']","[30243, 18760, 13695, 10370, 5777]",0.8373424241458778,True,94161,94161,1.0,high,0.0320939667165811,digital_heavy,7846.75,0.5833333333333334,balanced,7846.75,7008.21188707695,21863.1737741539,0.0,0.0,False,2.0,Shopping,30.184914784767017,86528.0,0.08821421967455621,stable
user_001_v8,2026-02,83738,85000,0.0148470588235294,84369.0,low,0.0,low,83738,['Landlord'],[83738],1.0,True,83738,83738,1.0,high,0.0,digital_heavy,41869.0,0.5,balanced,41869.0,41869.0,125607.0,0.0,0.0,False,1.0,Rent,85.45576193965655,94161.0,-0.11069338685867822,decrease
user_001_v8,2026-03,87109,85000,-0.0248117647058823,19123.222222222223,negative,0.0,low,87109,"['Travel Vendor', 'Landlord', 'Mutual Fund', 'Transport Vendor', 'Spotify']","[54815, 15498, 14248, 1656, 618]",0.9968545156068833,True,87109,87109,1.0,high,0.0190106647992744,digital_heavy,14518.166666666666,0.5,balanced,14518.166666666666,14485.29836784716,43488.763402360986,1.0,43810.0,True,1.0,Travel,56.791671210698084,83738.0,0.04025651436623755,stable
user_001_v8,2026-04,92171,85000,-0.0843647058823529,9324.78947368421,negative,0.0,low,92171,"['Travel Vendor', 'Shopping Vendor', 'Landlord', 'Mutual Fund', 'Food Vendor']","[40259, 17795, 12108, 9595, 6486]",0.9356847598485424,True,92171,92171,1.0,high,0.0,digital_heavy,10241.222222222223,0.5555555555555556,balanced,10241.222222222223,7553.449966410166,25348.122155042554,0.0,0.0,False,0.0,None,0.0,87109.0,0.05811110218232329,stable
user_001_v8,2026-05,88270,85000,-0.0384705882352941,8663.5,negative,0.0,low,88270,"['Landlord', 'Investment Vendor', 'Shopping Vendor', 'Food Vendor', 'Mutual Fund']","[28032, 22754, 13505, 9908, 9087]",0.9435368754956384,True,88270,88270,1.0,high,0.055126316981987,digital_heavy,9807.777777777777,0.6666666666666666,weekend_heavy,9807.777777777777,9070.078129980504,27947.934037738785,1.0,28032.0,True,2.0,Investment,25.662279430660632,92171.0,-0.04232350739386575,stable
user_001_v8,2026-06,92459,85000,-0.0877529411764705,9858.833333333334,negative,0.0,low,92459,"['Shopping Vendor', 'Investment Vendor', 'Landlord', 'Mutual Fund', 'Entertainment Vendor']","[51423, 13317, 12639, 5764, 4313]",0.9458895294130372,True,92459,92459,1.0,high,0.0054726960057971,digital_heavy,7704.916666666667,0.5,balanced,7704.916666666667,8361.792326392842,24428.501319452353,1.0,31943.0,True,1.0,Shopping,40.31743552446682,88270.0,0.04745666704429591,stable
user_001_v8,2026-07,85151,85000,-0.0017764705882352,10634.4375,negative,0.0,low,85151,"['Shopping Vendor', 'Mutual Fund', 'Landlord', 'Investment Vendor', 'Food Vendor']","[24223, 21450, 14971, 13527, 6549]",0.9479630303813226,True,85151,85151,1.0,high,0.0662352761564749,digital_heavy,7741.0,0.5454545454545454,balanced,7741.0,7097.021180492815,21935.04236098563,0.0,0.0,False,1.0,Investment,20.43918524383813,92459.0,-0.07904043954617722,stable
user_001_v8,2026-08,85000,85000,0.0,34000.0,low,0.0,low,85000,"['Landlord', 'Mutual Fund', 'Spotify', 'Netflix']","[70636, 14024, 171, 169]",1.0,True,85000,85000,1.0,high,0.0,digital_heavy,21250.0,0.5,balanced,21250.0,29068.809194736546,79387.6183894731,0.0,0.0,False,1.0,Rent,65.51946868089698,85151.0,-0.0017733203368134256,stable
user_001_v9,2025-10,62760,85000,0.2616470588235294,8208.888888888889,medium,0.0,low,62760,"['Landlord', 'Makemytrip', 'Myntra', 'Mutual Fund', 'Restaurant']","[16925, 9590, 7334, 5641, 4739]",0.7047323135755258,True,62760,25609,0.40804652644996814,high,0.0,digital_heavy,3691.764705882353,0.23529411764705882,weekday_heavy,3691.764705882353,4228.18714496792,12148.138995818194,1.0,16925.0,True,0.0,None,0.0,0.0,0.0,no_prev_data
user_001_v9,2025-11,46087,85000,0.4578,7711.0,high,0.0,low,46087,"['Landlord', 'Shopping Vendor', 'Travel Vendor', 'Food Vendor', 'Mutual Fund']","[23331, 8454, 4510, 3388, 3088]",0.9280491244819581,True,46087,46087,1.0,high,0.0119122529129689,digital_heavy,3840.5833333333335,0.5833333333333334,balanced,3840.5833333333335,6036.028778072734,15912.640889478802,1.0,23331.0,True,1.0,Rent,23.65600627200726,62760.0,-0.2656628425748885,decrease
user_001_v9,2025-12,51561,85000,0.3934,9754.357142857143,medium,0.0,low,51561,"['Landlord', 'Travel Vendor', 'Mutual Fund', 'Food Vendor', 'Shopping Vendor']","[23560, 12351, 4576, 3813, 2768]",0.9128604953356219,True,51561,51561,1.0,high,0.0488353600589592,digital_heavy,5729.0,0.4444444444444444,balanced,5729.0,7627.50882588076,20984.01765176152,1.0,23560.0,True,1.0,Travel,14.16831156881567,46087.0,0.11877535964588713,increase
user_001_v9,2026-01,56998,85000,0.329435294117647,11833.166666666666,medium,0.0,low,56998,"['Landlord', 'Mutual Fund', 'Shopping Vendor', 'Food Vendor', 'Utilities Vendor']","[28217, 14566, 7445, 3286, 1569]",0.9664023299063125,True,56998,56998,1.0,high,0.0324221902522895,digital_heavy,6333.111111111111,0.6666666666666666,weekend_heavy,6333.111111111111,8865.2731792771,24063.65746966531,1.0,28217.0,True,1.0,Investment,16.680357795197633,51561.0,0.10544791606058843,increase
user_001_v9,2026-02,76662,85000,0.0980941176470588,11547.285714285714,low,0.0,low,76662,"['Landlord', 'Shopping Vendor', 'Travel Vendor', 'Health Vendor', 'Electricity Board']","[33465, 19846, 9365, 4662, 2846]",0.9154992042993921,True,76662,76662,1.0,high,0.0,digital_heavy,7666.2,0.5,balanced,7666.2,9232.022127356497,26130.244254712994,1.0,33465.0,True,1.0,Shopping,12.825800907583472,56998.0,0.34499456121267413,increase
user_001_v9,2026-03,52537,85000,0.3819176470588235,6876.85,medium,0.0,low,52537,"['Landlord', 'Shopping Vendor', 'Travel Vendor', 'Food Vendor', 'Mutual Fund']","[19000, 11537, 6628, 5529, 5088]",0.9094923577669072,True,52537,52537,1.0,high,0.0713211641319451,digital_heavy,4378.083333333333,0.5833333333333334,balanced,4378.083333333333,4982.2363194709615,14342.555972275255,1.0,19000.0,True,0.0,None,0.0,76662.0,-0.314693068273721,decrease
user_001_v9,2026-04,82092,85000,0.0342117647058823,8354.6,low,0.0,low,82092,"['Mutual Fund', 'Landlord', 'Travel Vendor', 'Food Vendor', 'Utilities Vendor']","[21696, 19004, 9173, 9098, 7108]",0.8049383618379379,True,82092,82092,1.0,high,0.0302587341032012,digital_heavy,7462.909090909091,0.7272727272727273,weekend_heavy,7462.909090909091,8091.552805853606,23646.014702616303,1.0,25385.0,True,1.0,Investment,16.74428143397659,52537.0,0.5625559129756171,increase
user_001_v9,2026-05,56337,85000,0.3372117647058824,7066.85,medium,0.0,low,56337,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Utilities Vendor', 'Health Vendor']","[18010, 11061, 10901, 6515, 2441]",0.8684878499032608,True,56337,56337,1.0,high,0.0352521433516161,digital_heavy,5633.7,0.5,balanced,5633.7,5180.093417111317,15993.886834222634,1.0,18010.0,True,1.0,Shopping,12.931396798678609,82092.0,-0.3137333723139892,decrease
user_001_v9,2026-06,71231,85000,0.1619882352941176,11159.357142857143,low,0.0,low,71231,"['Landlord', 'Mutual Fund', 'Food Vendor', 'Health Vendor', 'Electricity Board']","[28130, 17177, 7648, 7311, 6457]",0.9367129480142073,True,71231,71231,1.0,high,0.0665300220409653,digital_heavy,5935.916666666667,0.4166666666666667,balanced,5935.916666666667,8109.841587626043,22155.599841918753,1.0,28130.0,True,0.0,None,0.0,56337.0,0.2643733248131778,increase
user_001_v9,2026-07,54886,85000,0.3542823529411765,7362.421052631579,medium,0.0,low,54886,"['Landlord', 'Mutual Fund', 'Shopping Vendor', 'Health Vendor', 'Food Vendor']","[20136, 8270, 7732, 6238, 5655]",0.8751047625988412,True,54886,54886,1.0,high,0.0623656305797471,digital_heavy,4573.833333333333,0.5833333333333334,balanced,4573.833333333333,5666.64656614082,15907.126465614972,1.0,20924.0,True,0.0,None,0.0,71231.0,-0.2294646993584254,decrease
user_001_v9,2026-08,81967,85000,0.0356823529411764,8787.736842105263,low,0.0,low,81967,"['Shopping Vendor', 'Landlord', 'Mutual Fund', 'Utilities Vendor', 'Transport Vendor']","[23386, 21933, 19486, 4824, 3935]",0.8974831334561469,True,81967,81967,1.0,high,0.0160064416167482,digital_heavy,8196.7,0.6,balanced,8196.7,7906.1066151425,24008.913230285,1.0,24604.0,True,1.0,Shopping,14.443613063360077,54886.0,0.493404511168604,increase
user_002_v1,2025-10,63724,95000,0.3292210526315789,12209.53846153846,medium,0.0,low,63724,"['Landlord', 'Stock Market', 'Adobe', 'Amazon', 'Restaurant']","[22039, 14693, 8265, 5876, 5141]",0.8790094783754944,True,63724,35261,0.553339401167535,high,0.3732188814261503,mixed,4901.846153846154,0.3076923076923077,weekday_heavy,4901.846153846154,6410.288603201213,17722.42336024858,1.0,22039.0,True,0.0,None,0.0,0.0,0.0,no_prev_data
user_002_v1,2025-11,79465,91781,0.1341889933646397,13172.76923076923,low,0.0243726795406331,low,79465,"['Landlord', 'Investment Vendor', 'Internet Provider', 'Adobe', 'Transport Vendor']","[38329, 18198, 5123, 4328, 3443]",0.8736047316428617,True,79465,79465,1.0,high,0.0433272509910023,digital_heavy,6622.083333333333,0.25,weekday_heavy,6622.083333333333,10647.47633994658,27917.03601322649,1.0,38329.0,True,1.0,Rent,13.648727946637898,63724.0,0.2470183918147009,increase
user_002_v1,2025-12,74191,95964,0.226887166020591,12153.92857142857,medium,0.0232413884716085,low,74191,"['Landlord', 'Shopping Vendor', 'Entertainment Vendor', 'Utilities Vendor', 'Food Vendor']","[30743, 10283, 7973, 5773, 5188]",0.8081842811122643,True,74191,74191,1.0,high,0.0840533218314889,digital_heavy,6182.583333333333,0.16666666666666666,weekday_heavy,6182.583333333333,7846.9500917907935,21876.48351691492,1.0,30743.0,True,0.0,None,0.0,79465.0,-0.06636884162838985,stable
