user_id,age,occupation,monthly_income,is_variable_income,date,amount,type,category,merchant,payment_mode,recurring,day_type,persona_label,year_month,running_balance
user_001_v7,28,Software Engineer,85000,False,2026-02-21,-4068,expense,Entertainment,Entertainment Vendor,UPI,False,weekend,salaried_moderate,2026-02,127911
user_001_v7,28,Software Engineer,85000,False,2026-02-21,-1250,expense,Food,Food Vendor,Credit Card,False,weekend,salaried_moderate,2026-02,126661
user_001_v7,28,Software Engineer,85000,False,2026-02-22,-790,expense,Transport,Transport Vendor,Cash,False,weekend,salaried_moderate,2026-02,125871
user_001_v7,28,Software Engineer,85000,False,2026-02-24,-456,expense,Subscriptions,Subscriptions Vendor,UPI,False,weekday,salaried_moderate,2026-02,125415
user_001_v7,28,Software Engineer,85000,False,2026-02-25,-5272,expense,Utilities,Electricity Board,Bank Transfer,True,weekday,salaried_moderate,2026-02,120143
user_001_v7,28,Software Engineer,85000,False,2026-02-26,-1751,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_moderate,2026-02,118392
user_001_v7,28,Software Engineer,85000,False,2026-03-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_moderate,2026-03,203392
user_001_v7,28,Software Engineer,85000,False,2026-03-02,-450,expense,Subscriptions,Subscriptions Vendor,UPI,False,weekday,salaried_moderate,2026-03,202942
user_001_v7,28,Software Engineer,85000,False,2026-03-05,-9228,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_moderate,2026-03,193714
user_001_v7,28,Software Engineer,85000,False,2026-03-06,-1109,expense,Food,Food Vendor,UPI,False,weekday,salaried_moderate,2026-03,192605
user_001_v7,28,Software Engineer,85000,False,2026-03-07,-726,expense,Food,Food Vendor,Cash,False,weekend,salaried_moderate,2026-03,191879
user_001_v7,28,Software Engineer,85000,False,2026-03-07,-10224,expense,Travel,Travel Vendor,Bank Transfer,False,weekend,salaried_moderate,2026-03,181655
user_001_v7,28,Software Engineer,85000,False,2026-03-09,-1124,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-03,180531
user_001_v7,28,Software Engineer,85000,False,2026-03-09,-303,expense,Subscriptions,Subscriptions Vendor,UPI,False,weekday,salaried_moderate,2026-03,180228
user_001_v7,28,Software Engineer,85000,False,2026-03-10,-119,expense,Subscriptions,Netflix,UPI,True,weekday,salaried_moderate,2026-03,180109
user_001_v7,28,Software Engineer,85000,False,2026-03-10,-251,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_moderate,2026-03,179858
user_001_v7,28,Software Engineer,85000,False,2026-03-13,-4011,expense,Shopping,Shopping Vendor,Credit Card,False,weekday,salaried_moderate,2026-03,175847
user_001_v7,28,Software Engineer,85000,False,2026-03-13,-924,expense,Entertainment,Entertainment Vendor,Cash,False,weekday,salaried_moderate,2026-03,174923
user_001_v7,28,Software Engineer,85000,False,2026-03-14,-10444,expense,Travel,Travel Vendor,Credit Card,False,weekend,salaried_moderate,2026-03,164479
user_001_v7,28,Software Engineer,85000,False,2026-03-14,-999,expense,Health,Health Vendor,Credit Card,False,weekend,salaried_moderate,2026-03,163480
user_001_v7,28,Software Engineer,85000,False,2026-03-16,-6925,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_moderate,2026-03,156555
user_001_v7,28,Software Engineer,85000,False,2026-03-17,-177,expense,Subscriptions,Subscriptions Vendor,Credit Card,False,weekday,salaried_moderate,2026-03,156378
user_001_v7,28,Software Engineer,85000,False,2026-03-18,-269,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_moderate,2026-03,156109
user_001_v7,28,Software Engineer,85000,False,2026-03-21,-191,expense,Subscriptions,Subscriptions Vendor,Credit Card,False,weekend,salaried_moderate,2026-03,155918
user_001_v7,28,Software Engineer,85000,False,2026-03-24,-635,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-03,155283
user_001_v7,28,Software Engineer,85000,False,2026-03-24,-559,expense,Food,Food Vendor,UPI,False,weekday,salaried_moderate,2026-03,154724
user_001_v7,28,Software Engineer,85000,False,2026-03-25,-2049,expense,Utilities,Electricity Board,Bank Transfer,True,weekday,salaried_moderate,2026-03,152675
user_001_v7,28,Software Engineer,85000,False,2026-03-26,-473,expense,Food,Food Vendor,UPI,False,weekday,salaried_moderate,2026-03,152202
user_001_v7,28,Software Engineer,85000,False,2026-04-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_moderate,2026-04,237202
user_001_v7,28,Software Engineer,85000,False,2026-04-05,-23803,expense,Rent,Landlord,Bank Transfer,True,weekend,salaried_moderate,2026-04,213399
user_001_v7,28,Software Engineer,85000,False,2026-04-06,-3532,expense,Travel,Travel Vendor,Credit Card,False,weekday,salaried_moderate,2026-04,209867
user_001_v7,28,Software Engineer,85000,False,2026-04-10,-746,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_moderate,2026-04,209121
user_001_v7,28,Software Engineer,85000,False,2026-04-10,-378,expense,Subscriptions,Spotify,Credit Card,True,weekday,salaried_moderate,2026-04,208743
user_001_v7,28,Software Engineer,85000,False,2026-04-12,-2874,expense,Health,Health Vendor,Credit Card,False,weekend,salaried_moderate,2026-04,205869
user_001_v7,28,Software Engineer,85000,False,2026-04-15,-736,expense,Transport,Transport Vendor,Cash,False,weekday,salaried_moderate,2026-04,205133
user_001_v7,28,Software Engineer,85000,False,2026-04-16,-4531,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_moderate,2026-04,200602
user_001_v7,28,Software Engineer,85000,False,2026-04-16,-819,expense,Transport,Transport Vendor,UPI,False,weekday,salaried_moderate,2026-04,199783
user_001_v7,28,Software Engineer,85000,False,2026-04-18,-1374,expense,Food,Food Vendor,UPI,False,weekend,salaried_moderate,2026-04,198409
user_001_v7,28,Software Engineer,85000,False,2026-04-20,-1778,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_moderate,2026-04,196631
user_001_v7,28,Software Engineer,85000,False,2026-04-20,-4403,expense,Shopping,Shopping Vendor,Debit Card,False,weekday,salaried_moderate,2026-04,192228
user_001_v7,28,Software Engineer,85000,False,2026-04-21,-2435,expense,Shopping,Shopping Vendor,Credit Card,False,weekday,salaried_moderate,2026-04,189793
user_001_v7,28,Software Engineer,85000,False,2026-04-23,-1867,expense,Shopping,Shopping Vendor,Debit Card,False,weekday,salaried_moderate,2026-04,187926
user_001_v7,28,Software Engineer,85000,False,2026-04-24,-1020,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-04,186906
user_001_v7,28,Software Engineer,85000,False,2026-04-25,-837,expense,Utilities,Electricity Board,UPI,True,weekend,salaried_moderate,2026-04,186069
user_001_v7,28,Software Engineer,85000,False,2026-04-25,-728,expense,Shopping,Shopping Vendor,Credit Card,False,weekend,salaried_moderate,2026-04,185341
user_001_v7,28,Software Engineer,85000,False,2026-04-27,-15424,expense,Travel,Travel Vendor,Bank Transfer,False,weekday,salaried_moderate,2026-04,169917
user_001_v7,28,Software Engineer,85000,False,2026-05-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_moderate,2026-05,254917
user_001_v7,28,Software Engineer,85000,False,2026-05-05,-23121,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_moderate,2026-05,231796
user_001_v7,28,Software Engineer,85000,False,2026-05-06,-1291,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-05,230505
user_001_v7,28,Software Engineer,85000,False,2026-05-08,-1024,expense,Transport,Transport Vendor,Cash,False,weekday,salaried_moderate,2026-05,229481
user_001_v7,28,Software Engineer,85000,False,2026-05-10,-1611,expense,Subscriptions,Netflix,Credit Card,True,weekend,salaried_moderate,2026-05,227870
user_001_v7,28,Software Engineer,85000,False,2026-05-10,-1055,expense,Subscriptions,Spotify,UPI,True,weekend,salaried_moderate,2026-05,226815
user_001_v7,28,Software Engineer,85000,False,2026-05-12,-2759,expense,Food,Food Vendor,UPI,False,weekday,salaried_moderate,2026-05,224056
user_001_v7,28,Software Engineer,85000,False,2026-05-14,-6229,expense,Travel,Travel Vendor,Credit Card,False,weekday,salaried_moderate,2026-05,217827
user_001_v7,28,Software Engineer,85000,False,2026-05-14,-2744,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_moderate,2026-05,215083
user_001_v7,28,Software Engineer,85000,False,2026-05-16,-13799,expense,Investment,Mutual Fund,UPI,True,weekend,salaried_moderate,2026-05,201284
user_001_v7,28,Software Engineer,85000,False,2026-05-18,-1474,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_moderate,2026-05,199810
user_001_v7,28,Software Engineer,85000,False,2026-05-20,-5500,expense,Shopping,Shopping Vendor,Credit Card,False,weekday,salaried_moderate,2026-05,194310
user_001_v7,28,Software Engineer,85000,False,2026-05-22,-1459,expense,Transport,Transport Vendor,UPI,False,weekday,salaried_moderate,2026-05,192851
user_001_v7,28,Software Engineer,85000,False,2026-05-25,-4971,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_moderate,2026-05,187880
user_001_v7,28,Software Engineer,85000,False,2026-05-25,-2157,expense,Shopping,Shopping Vendor,Credit Card,False,weekday,salaried_moderate,2026-05,185723
user_001_v7,28,Software Engineer,85000,False,2026-06-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_moderate,2026-06,270723
user_001_v7,28,Software Engineer,85000,False,2026-06-02,-1849,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_moderate,2026-06,268874
user_001_v7,28,Software Engineer,85000,False,2026-06-05,-41491,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_moderate,2026-06,227383
user_001_v7,28,Software Engineer,85000,False,2026-06-05,-534,expense,Subscriptions,Subscriptions Vendor,Credit Card,False,weekday,salaried_moderate,2026-06,226849
user_001_v7,28,Software Engineer,85000,False,2026-06-07,-1649,expense,Shopping,Shopping Vendor,Debit Card,False,weekend,salaried_moderate,2026-06,225200
user_001_v7,28,Software Engineer,85000,False,2026-06-07,-906,expense,Transport,Transport Vendor,Cash,False,weekend,salaried_moderate,2026-06,224294
user_001_v7,28,Software Engineer,85000,False,2026-06-07,-1091,expense,Food,Food Vendor,Cash,False,weekend,salaried_moderate,2026-06,223203
user_001_v7,28,Software Engineer,85000,False,2026-06-10,-534,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_moderate,2026-06,222669
user_001_v7,28,Software Engineer,85000,False,2026-06-10,-1234,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_moderate,2026-06,221435
user_001_v7,28,Software Engineer,85000,False,2026-06-10,-568,expense,Transport,Transport Vendor,Cash,False,weekday,salaried_moderate,2026-06,220867
user_001_v7,28,Software Engineer,85000,False,2026-06-10,-1123,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_moderate,2026-06,219744
user_001_v7,28,Software Engineer,85000,False,2026-06-10,-3183,expense,Entertainment,Entertainment Vendor,Credit Card,False,weekday,salaried_moderate,2026-06,216561
user_001_v7,28,Software Engineer,85000,False,2026-06-14,-2107,expense,Entertainment,Entertainment Vendor,UPI,False,weekend,salaried_moderate,2026-06,214454
user_001_v7,28,Software Engineer,85000,False,2026-06-16,-14531,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_moderate,2026-06,199923
user_001_v7,28,Software Engineer,85000,False,2026-06-23,-2119,expense,Food,Food Vendor,UPI,False,weekday,salaried_moderate,2026-06,197804
user_001_v7,28,Software Engineer,85000,False,2026-06-25,-3294,expense,Utilities,Electricity Board,Bank Transfer,True,weekday,salaried_moderate,2026-06,194510
user_001_v7,28,Software Engineer,85000,False,2026-06-26,-2605,expense,Shopping,Shopping Vendor,Debit Card,False,weekday,salaried_moderate,2026-06,191905
user_001_v7,28,Software Engineer,85000,False,2026-07-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_moderate,2026-07,276905
user_001_v7,28,Software Engineer,85000,False,2026-07-02,-682,expense,Subscriptions,Subscriptions Vendor,UPI,False,weekday,salaried_moderate,2026-07,276223
user_001_v7,28,Software Engineer,85000,False,2026-07-03,-1919,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-07,274304
user_001_v7,28,Software Engineer,85000,False,2026-07-05,-21300,expense,Rent,Landlord,Bank Transfer,True,weekend,salaried_moderate,2026-07,253004
user_001_v7,28,Software Engineer,85000,False,2026-07-06,-7037,expense,Shopping,Shopping Vendor,Debit Card,False,weekday,salaried_moderate,2026-07,245967
user_001_v7,28,Software Engineer,85000,False,2026-07-10,-376,expense,Subscriptions,Netflix,UPI,True,weekday,salaried_moderate,2026-07,245591
user_001_v7,28,Software Engineer,85000,False,2026-07-10,-355,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_moderate,2026-07,245236
user_001_v7,28,Software Engineer,85000,False,2026-07-10,-2648,expense,Shopping,Shopping Vendor,Credit Card,False,weekday,salaried_moderate,2026-07,242588
user_001_v7,28,Software Engineer,85000,False,2026-07-11,-316,expense,Food,Food Vendor,UPI,False,weekend,salaried_moderate,2026-07,242272
user_001_v7,28,Software Engineer,85000,False,2026-07-12,-357,expense,Subscriptions,Subscriptions Vendor,UPI,False,weekend,salaried_moderate,2026-07,241915
user_001_v7,28,Software Engineer,85000,False,2026-07-14,-1832,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-07,240083
user_001_v7,28,Software Engineer,85000,False,2026-07-16,-15213,expense,Investment,Mutual Fund,UPI,True,weekday,salaried_moderate,2026-07,224870
user_001_v7,28,Software Engineer,85000,False,2026-07-19,-286,expense,Subscriptions,Subscriptions Vendor,UPI,False,weekend,salaried_moderate,2026-07,224584
user_001_v7,28,Software Engineer,85000,False,2026-07-22,-5560,expense,Shopping,Shopping Vendor,Credit Card,False,weekday,salaried_moderate,2026-07,219024
user_001_v7,28,Software Engineer,85000,False,2026-07-23,-1490,expense,Food,Food Vendor,UPI,False,weekday,salaried_moderate,2026-07,217534
user_001_v7,28,Software Engineer,85000,False,2026-07-24,-1300,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-07,216234
user_001_v7,28,Software Engineer,85000,False,2026-07-25,-1519,expense,Utilities,Electricity Board,Bank Transfer,True,weekend,salaried_moderate,2026-07,214715
user_001_v7,28,Software Engineer,85000,False,2026-07-27,-9929,expense,Shopping,Shopping Vendor,Credit Card,False,weekday,salaried_moderate,2026-07,204786
user_001_v7,28,Software Engineer,85000,False,2026-07-28,-1157,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_moderate,2026-07,203629
user_001_v7,28,Software Engineer,85000,False,2026-08-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_moderate,2026-08,288629
user_001_v7,28,Software Engineer,85000,False,2026-08-02,-1263,expense,Food,Food Vendor,Credit Card,False,weekend,salaried_moderate,2026-08,287366
user_001_v7,28,Software Engineer,85000,False,2026-08-05,-21723,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_moderate,2026-08,265643
user_001_v7,28,Software Engineer,85000,False,2026-08-05,-358,expense,Subscriptions,Subscriptions Vendor,UPI,False,weekday,salaried_moderate,2026-08,265285
user_001_v7,28,Software Engineer,85000,False,2026-08-07,-3176,expense,Travel,Travel Vendor,Credit Card,False,weekday,salaried_moderate,2026-08,262109
user_001_v7,28,Software Engineer,85000,False,2026-08-10,-252,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_moderate,2026-08,261857
user_001_v7,28,Software Engineer,85000,False,2026-08-10,-632,expense,Subscriptions,Spotify,Credit Card,True,weekday,salaried_moderate,2026-08,261225
user_001_v7,28,Software Engineer,85000,False,2026-08-11,-9452,expense,Travel,Travel Vendor,Credit Card,False,weekday,salaried_moderate,2026-08,251773
user_001_v7,28,Software Engineer,85000,False,2026-08-14,-616,expense,Transport,Transport Vendor,UPI,False,weekday,salaried_moderate,2026-08,251157
user_001_v7,28,Software Engineer,85000,False,2026-08-14,-570,expense,Transport,Transport Vendor,Cash,False,weekday,salaried_moderate,2026-08,250587
user_001_v7,28,Software Engineer,85000,False,2026-08-14,-418,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-08,250169
user_001_v7,28,Software Engineer,85000,False,2026-08-16,-8988,expense,Investment,Mutual Fund,UPI,True,weekend,salaried_moderate,2026-08,241181
user_001_v7,28,Software Engineer,85000,False,2026-08-16,-1598,expense,Entertainment,Entertainment Vendor,UPI,False,weekend,salaried_moderate,2026-08,239583
user_001_v7,28,Software Engineer,85000,False,2026-08-16,-450,expense,Food,Food Vendor,Credit Card,False,weekend,salaried_moderate,2026-08,239133
user_001_v7,28,Software Engineer,85000,False,2026-08-16,-9111,expense,Travel,Travel Vendor,Credit Card,False,weekend,salaried_moderate,2026-08,230022
user_001_v7,28,Software Engineer,85000,False,2026-08-21,-1763,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-08,228259
user_001_v7,28,Software Engineer,85000,False,2026-08-22,-247,expense,Subscriptions,Subscriptions Vendor,Credit Card,False,weekend,salaried_moderate,2026-08,228012
user_001_v7,28,Software Engineer,85000,False,2026-08-22,-843,expense,Health,Health Vendor,UPI,False,weekend,salaried_moderate,2026-08,227169
user_001_v7,28,Software Engineer,85000,False,2026-08-25,-1412,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_moderate,2026-08,225757
user_001_v7,28,Software Engineer,85000,False,2026-08-27,-1431,expense,Food,Food Vendor,Cash,False,weekday,salaried_moderate,2026-08,224326
user_001_v7,28,Software Engineer,85000,False,2026-08-27,-991,expense,Transport,Transport Vendor,UPI,False,weekday,salaried_moderate,2026-08,223335
user_001_v8,24,Software Engineer,85000,False,2025-10-01,85000,income,Salary,Tech Corp,Bank Transfer,False,,salaried_impulsive,2025-10,85000
user_001_v8,24,Software Engineer,85000,False,2025-10-02,-1354,expense,Food,Swiggy,UPI,False,weekday,salaried_impulsive,2025-10,83646
user_001_v8,24,Software Engineer,85000,False,2025-10-03,-394,expense,Food,Starbucks,Credit Card,False,weekday,salaried_impulsive,2025-10,83252
user_001_v8,24,Software Engineer,85000,False,2025-10-05,-16925,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_impulsive,2025-10,66327
user_001_v8,24,Software Engineer,85000,False,2025-10-06,-2820,expense,Shopping,Amazon,Credit Card,False,weekday,salaried_impulsive,2025-10,63507
user_001_v8,24,Software Engineer,85000,False,2025-10-07,-3949,expense,Entertainment,PVR Cinemas,Debit Card,False,weekend,salaried_impulsive,2025-10,59558
user_001_v8,24,Software Engineer,85000,False,2025-10-08,-4739,expense,Food,Restaurant,Credit Card,False,weekend,salaried_impulsive,2025-10,54819
user_001_v8,24,Software Engineer,85000,False,2025-10-10,-224,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_impulsive,2025-10,54595
user_001_v8,24,Software Engineer,85000,False,2025-10-10,-337,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_impulsive,2025-10,54258
user_001_v8,24,Software Engineer,85000,False,2025-10-12,-959,expense,Food,Zomato,UPI,False,weekday,salaried_impulsive,2025-10,53299
user_001_v8,24,Software Engineer,85000,False,2025-10-14,-7334,expense,Shopping,Myntra,Credit Card,False,weekend,salaried_impulsive,2025-10,45965
user_001_v8,24,Software Engineer,85000,False,2025-10-15,-203,expense,Transport,Uber,UPI,False,weekday,salaried_impulsive,2025-10,45762
user_001_v8,24,Software Engineer,85000,False,2025-10-16,-5641,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_impulsive,2025-10,40121
user_001_v8,24,Software Engineer,85000,False,2025-10-18,-1692,expense,Health,Pharmacy,UPI,False,weekday,salaried_impulsive,2025-10,38429
user_001_v8,24,Software Engineer,85000,False,2025-10-20,-9590,expense,Travel,MakeMyTrip,Credit Card,False,weekday,salaried_impulsive,2025-10,28839
user_001_v8,24,Software Engineer,85000,False,2025-10-22,-507,expense,Food,Cafe Coffee Day,Debit Card,False,weekend,salaried_impulsive,2025-10,28332
user_001_v8,24,Software Engineer,85000,False,2025-10-25,-2482,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_impulsive,2025-10,25850
user_001_v8,24,Software Engineer,85000,False,2025-10-28,-3610,expense,Shopping,Flipkart,Credit Card,False,weekend,salaried_impulsive,2025-10,22240
user_001_v8,24,Software Engineer,85000,False,2025-11-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_impulsive,2025-11,107240
user_001_v8,24,Software Engineer,85000,False,2025-11-02,-6718,expense,Shopping,Shopping Vendor,Debit Card,False,weekend,salaried_impulsive,2025-11,100522
user_001_v8,24,Software Engineer,85000,False,2025-11-02,-1180,expense,Transport,Transport Vendor,Cash,False,weekend,salaried_impulsive,2025-11,99342
user_001_v8,24,Software Engineer,85000,False,2025-11-02,-3109,expense,Travel,Travel Vendor,Credit Card,False,weekend,salaried_impulsive,2025-11,96233
user_001_v8,24,Software Engineer,85000,False,2025-11-02,-403,expense,Food,Food Vendor,Credit Card,False,weekend,salaried_impulsive,2025-11,95830
user_001_v8,24,Software Engineer,85000,False,2025-11-05,-19658,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_impulsive,2025-11,76172
user_001_v8,24,Software Engineer,85000,False,2025-11-08,-7800,expense,Travel,Travel Vendor,Credit Card,False,weekend,salaried_impulsive,2025-11,68372
user_001_v8,24,Software Engineer,85000,False,2025-11-08,-6303,expense,Shopping,Shopping Vendor,Debit Card,False,weekend,salaried_impulsive,2025-11,62069
user_001_v8,24,Software Engineer,85000,False,2025-11-10,-440,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_impulsive,2025-11,61629
user_001_v8,24,Software Engineer,85000,False,2025-11-10,-114,expense,Subscriptions,Spotify,UPI,True,weekday,salaried_impulsive,2025-11,61515
user_001_v8,24,Software Engineer,85000,False,2025-11-10,-658,expense,Transport,Transport Vendor,Cash,False,weekday,salaried_impulsive,2025-11,60857
user_001_v8,24,Software Engineer,85000,False,2025-11-15,-888,expense,Food,Food Vendor,Cash,False,weekend,salaried_impulsive,2025-11,59969
user_001_v8,24,Software Engineer,85000,False,2025-11-15,-1442,expense,Food,Food Vendor,Credit Card,False,weekend,salaried_impulsive,2025-11,58527
user_001_v8,24,Software Engineer,85000,False,2025-11-16,-17502,expense,Investment,Mutual Fund,UPI,True,weekend,salaried_impulsive,2025-11,41025
user_001_v8,24,Software Engineer,85000,False,2025-11-16,-751,expense,Food,Food Vendor,Credit Card,False,weekend,salaried_impulsive,2025-11,40274
user_001_v8,24,Software Engineer,85000,False,2025-11-16,-442,expense,Food,Food Vendor,Credit Card,False,weekend,salaried_impulsive,2025-11,39832
user_001_v8,24,Software Engineer,85000,False,2025-11-22,-3523,expense,Investment,Investment Vendor,Bank Transfer,False,weekend,salaried_impulsive,2025-11,36309
user_001_v8,24,Software Engineer,85000,False,2025-11-23,-4389,expense,Shopping,Shopping Vendor,Credit Card,False,weekend,salaried_impulsive,2025-11,31920
user_001_v8,24,Software Engineer,85000,False,2025-11-25,-376,expense,Utilities,Electricity Board,UPI,True,weekday,salaried_impulsive,2025-11,31544
user_001_v8,24,Software Engineer,85000,False,2025-11-28,-9304,expense,Shopping,Shopping Vendor,Credit Card,False,weekday,salaried_impulsive,2025-11,22240
user_001_v8,24,Software Engineer,85000,False,2025-12-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_impulsive,2025-12,107240
user_001_v8,24,Software Engineer,85000,False,2025-12-05,-77668,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_impulsive,2025-12,29572
user_001_v8,24,Software Engineer,85000,False,2025-12-10,-149,expense,Subscriptions,Netflix,Credit Card,True,weekday,salaried_impulsive,2025-12,29423
user_001_v8,24,Software Engineer,85000,False,2025-12-10,-1979,expense,Subscriptions,Spotify,Credit Card,True,weekday,salaried_impulsive,2025-12,27444
user_001_v8,24,Software Engineer,85000,False,2025-12-12,-1348,expense,Food,Food Vendor,Cash,False,weekday,salaried_impulsive,2025-12,26096
user_001_v8,24,Software Engineer,85000,False,2025-12-16,-1895,expense,Investment,Mutual Fund,UPI,True,weekday,salaried_impulsive,2025-12,24201
user_001_v8,24,Software Engineer,85000,False,2025-12-25,-1816,expense,Utilities,Electricity Board,Bank Transfer,True,weekday,salaried_impulsive,2025-12,22385
user_001_v8,24,Software Engineer,85000,False,2025-12-27,-1673,expense,Shopping,Shopping Vendor,Credit Card,False,weekend,salaried_impulsive,2025-12,20712
user_001_v8,24,Software Engineer,85000,False,2026-01-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_impulsive,2026-01,105712
user_001_v8,24,Software Engineer,85000,False,2026-01-01,-1111,expense,Health,Health Vendor,Credit Card,False,weekday,salaried_impulsive,2026-01,104601
user_001_v8,24,Software Engineer,85000,False,2026-01-02,-927,expense,Food,Food Vendor,Credit Card,False,weekday,salaried_impulsive,2026-01,103674
user_001_v8,24,Software Engineer,85000,False,2026-01-03,-5777,expense,Travel,Travel Vendor,Credit Card,False,weekend,salaried_impulsive,2026-01,97897
user_001_v8,24,Software Engineer,85000,False,2026-01-03,-9067,expense,Shopping,Shopping Vendor,Debit Card,False,weekend,salaried_impulsive,2026-01,88830
user_001_v8,24,Software Engineer,85000,False,2026-01-03,-3448,expense,Shopping,Shopping Vendor,Debit Card,False,weekend,salaried_impulsive,2026-01,85382
user_001_v8,24,Software Engineer,85000,False,2026-01-03,-3022,expense,Entertainment,Entertainment Vendor,Cash,False,weekend,salaried_impulsive,2026-01,82360
user_001_v8,24,Software Engineer,85000,False,2026-01-04,-4536,expense,Health,Health Vendor,Credit Card,False,weekend,salaried_impulsive,2026-01,77824
user_001_v8,24,Software Engineer,85000,False,2026-01-05,-13695,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_impulsive,2026-01,64129
user_001_v8,24,Software Engineer,85000,False,2026-01-05,-695,expense,Food,Food Vendor,UPI,False,weekday,salaried_impulsive,2026-01,63434
user_001_v8,24,Software Engineer,85000,False,2026-01-10,-499,expense,Subscriptions,Netflix,UPI,True,weekend,salaried_impulsive,2026-01,62935
user_001_v8,24,Software Engineer,85000,False,2026-01-10,-1640,expense,Subscriptions,Spotify,Credit Card,True,weekend,salaried_impulsive,2026-01,61295
user_001_v8,24,Software Engineer,85000,False,2026-01-11,-1051,expense,Transport,Transport Vendor,UPI,False,weekend,salaried_impulsive,2026-01,60244
user_001_v8,24,Software Engineer,85000,False,2026-01-11,-621,expense,Shopping,Shopping Vendor,Credit Card,False,weekend,salaried_impulsive,2026-01,59623
user_001_v8,24,Software Engineer,85000,False,2026-01-16,-18760,expense,Investment,Mutual Fund,Bank Transfer,True,weekday,salaried_impulsive,2026-01,40863
user_001_v8,24,Software Engineer,85000,False,2026-01-17,-5896,expense,Shopping,Shopping Vendor,Debit Card,False,weekend,salaried_impulsive,2026-01,34967
user_001_v8,24,Software Engineer,85000,False,2026-01-20,-1835,expense,Entertainment,Entertainment Vendor,UPI,False,weekday,salaried_impulsive,2026-01,33132
user_001_v8,24,Software Engineer,85000,False,2026-01-24,-8154,expense,Shopping,Shopping Vendor,Debit Card,False,weekend,salaried_impulsive,2026-01,24978
user_001_v8,24,Software Engineer,85000,False,2026-01-25,-10370,expense,Utilities,Electricity Board,Bank Transfer,True,weekend,salaried_impulsive,2026-01,14608
user_001_v8,24,Software Engineer,85000,False,2026-01-25,-3057,expense,Shopping,Shopping Vendor,Credit Card,False,weekend,salaried_impulsive,2026-01,11551
user_001_v8,24,Software Engineer,85000,False,2026-02-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_impulsive,2026-02,96551
user_001_v8,24,Software Engineer,85000,False,2026-02-05,-83738,expense,Rent,Landlord,Bank Transfer,True,weekday,salaried_impulsive,2026-02,12813
user_001_v8,24,Software Engineer,85000,False,2026-03-01,85000,income,Salary,Tech Corp,Bank Transfer,True,weekday,salaried_impulsive,2026-03,97813
