user_id,year_month,total_spending_x,total_income,savings_rate,monthly_avg_transaction_amount,savings_level,income_3m_cv,income_volatility_level,total_spending_y,top_merchants,top_merchants_spend,merchant_concentration,is_high_merchant_dependency,total_spending,recurring_expense_total,recurring_to_spend_ratio,recurring_burden_level,cash_vs_digital_ratio,payment_preference,avg_daily_spend,avg_weekend_fraction,weekend_pattern,mean_daily_spend,std_daily_spend,spike_threshold,spike_count,max_spike_spend,has_spike,overspend_category_count,top_overspend_category,top_overspend_share_change,prev_total_spending,spend_change_pct,spending_trend,category_spend_dict,rb_low_or_negative_savings,rb_high_income_volatility,rb_high_merchant_dependency,rb_high_recurring_burden,rb_weekend_heavy_pattern,rb_extreme_payment_preference,rb_has_spending_spike,rb_has_category_overspend,stat_spend_zscore,stat_income_zscore,stat_savings_zscore,stat_spend_unusually_high,stat_spend_unusually_low,stat_savings_unusually_low,stat_spike_intensity,comp_prev_spending,comp_spending_change_pct,comp_spending_increase,comp_spending_decrease,comp_prev_income,comp_income_change_pct,comp_income_increase,comp_income_decrease,comp_category_shift_count,comp_has_category_shift,comp_prev_cash_ratio,comp_cash_ratio_change,comp_cash_usage_increase,comp_cash_usage_decrease,comp_weekend_share,comp_prev_weekend_share,comp_weekend_shift,comp_trend_3mo,comp_trend_strength
user_001_v5,2026-06,71210,85000,0.162235294117647,8678.333333333334,low,0.0,low,71210,"['Landlord', 'Mutual Fund', 'Subscriptions Vendor', 'Utilities Vendor', 'Food Vendor']","[33397, 12655, 10639, 2895, 2630]",0.8736975143940457,True,71210,71210,1.0,high,0.019842718719281,digital_heavy,6473.636363636364,0.0,weekday_heavy,6473.636363636364,9287.38058063665,25048.397524909666,1.0,33397.0,True,0.0,,0.0,49351.0,0.442929221292375,increase,{},True,False,True,True,False,True,True,False,0.7710597627527934,,-0.771059762752794,False,False,False,5.158924308383654,49351.0,0.44292922129237505,True,False,85000.0,0.0,False,False,0,False,0.0779720775668172,-0.0581293588475362,False,False,,,False,59403.0,0.19876100533643082
user_001_v5,2026-07,75113,85000,0.1163176470588235,9418.411764705885,low,0.0,low,75113,"['Landlord', 'Mutual Fund', 'Subscriptions Vendor', 'Electricity Board', 'Food Vendor']","[22910, 17000, 14433, 6253, 5435]",0.8790888394818474,True,75113,75113,1.0,high,0.0394605461105268,digital_heavy,6259.416666666667,0.1666666666666666,weekday_heavy,6259.416666666667,7369.298886352004,20998.01443937068,2.0,22910.0,True,0.0,,0.0,71210.0,0.0548097177362729,stable,{},True,False,True,True,False,True,True,False,1.1508398237199788,,-1.150839823719979,False,False,True,3.660085471223357,71210.0,0.054809717736272995,False,False,85000.0,0.0,False,False,0,False,0.019842718719281,0.0196178273912458,False,False,,,False,65224.666666666664,0.15160419882048717
user_001_v5,2026-08,73968,85000,0.1297882352941176,9351.058823529413,low,0.0,low,73968,"['Landlord', 'Mutual Fund', 'Subscriptions Vendor', 'Food Vendor', 'Netflix']","[35805, 10587, 5660, 4058, 4000]",0.8126487129569544,True,73968,73968,1.0,high,0.0792910447761194,digital_heavy,6164.0,0.1666666666666666,weekday_heavy,6164.0,9527.947111873926,25219.89422374785,1.0,35805.0,True,1.0,Rent,17.905355228449103,75113.0,-0.0152436994927642,stable,{},True,False,True,True,False,True,True,True,1.0394259959445682,,-1.0394259959445689,False,False,True,5.808728098637249,75113.0,-0.015243699492764235,False,False,85000.0,0.0,False,False,0,False,0.0394605461105268,0.039830498665592594,False,False,,,False,73430.33333333333,0.007322132996808833
user_001_v6,2025-10,62760,85000,0.2616470588235294,8208.888888888889,medium,0.0,low,62760,"['Landlord', 'Makemytrip', 'Myntra', 'Mutual Fund', 'Restaurant']","[16925, 9590, 7334, 5641, 4739]",0.7047323135755258,True,62760,25609,0.4080465264499681,high,0.0,digital_heavy,3691.764705882353,0.2352941176470588,weekday_heavy,3691.764705882353,4228.18714496792,12148.138995818194,1.0,16925.0,True,0.0,,0.0,0.0,0.0,no_prev_data,{},False,False,True,True,False,True,True,False,0.30283062309733716,,-0.3028306230973375,False,False,False,4.584528362014021,,,False,False,,,False,False,0,False,,,False,False,,,False,,
user_001_v6,2025-11,64625,85000,0.2397058823529411,12468.75,medium,0.0,low,64625,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Food Vendor', 'Electricity Board']","[34475, 14123, 6391, 5749, 2096]",0.9722862669245648,True,64625,64625,1.0,high,0.0931992263056092,digital_heavy,8078.125,0.25,weekday_heavy,8078.125,11142.795300523789,30363.715601047574,1.0,35916.0,True,1.0,Rent,26.378414345645133,62760.0,0.0297163798597833,stable,{},False,False,True,True,False,True,True,True,0.5307563021097699,,-0.5307563021097708,False,False,False,4.4460812379110255,62760.0,0.0297163798597833,False,False,85000.0,0.0,False,False,0,False,0.0,0.0931992263056092,False,False,,,False,,
user_001_v6,2025-12,55209,85000,0.3504823529411764,8247.588235294117,medium,0.0,low,55209,"['Landlord', 'Shopping Vendor', 'Investment Vendor', 'Travel Vendor', 'Mutual Fund']","[26567, 8694, 5385, 4228, 2986]",0.8668876451303229,True,55209,49824,0.9024615551812204,high,0.0265174156387545,digital_heavy,4246.846153846154,0.0,weekday_heavy,4246.846153846154,6790.915309850516,17828.676773547188,1.0,26567.0,True,0.0,,0.0,64625.0,-0.1457021276595744,decrease,{},False,False,True,True,False,True,True,False,-0.6199933995422765,,0.6199933995422755,False,False,False,6.2557010632324435,64625.0,-0.14570212765957447,False,True,85000.0,0.0,False,False,0,False,0.0931992263056092,-0.0666818106668547,False,False,,,False,60864.666666666664,-0.09292200181824152
user_001_v6,2026-01,77708,85000,0.0857882352941176,14791.636363636364,low,0.0,low,77708,"['Landlord', 'Mutual Fund', 'Food Vendor', 'Shopping Vendor', 'Electricity Board']","[44520, 12494, 6546, 4475, 3470]",0.9201755289030732,True,77708,77708,1.0,high,0.0453235188140217,digital_heavy,9713.5,0.25,weekday_heavy,9713.5,14881.21421457268,39475.928429145366,1.0,48042.0,True,0.0,,0.0,55209.0,0.4075241355576083,increase,{},True,False,True,True,False,True,True,False,2.1296579956859936,,-2.129657995685994,True,False,True,4.945900036032326,55209.0,0.40752413555760836,True,False,85000.0,0.0,False,False,0,False,0.0265174156387545,0.018806103175267198,False,False,,,False,65847.33333333333,0.18012372052525547
user_001_v6,2026-02,52720,85000,0.3797647058823529,12520.0,medium,0.0,low,52720,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Health Vendor', 'Electricity Board']","[20208, 15300, 7529, 3518, 1951]",0.9200682852807284,True,52720,49202,0.9332701062215478,high,0.0366654021244309,digital_heavy,5272.0,0.1,weekday_heavy,5272.0,5723.995335427869,16719.99067085574,1.0,20208.0,True,1.0,Shopping,23.26250647047001,77708.0,-0.321562773459618,decrease,{},False,False,True,True,False,True,True,True,-0.9241794665996197,,0.9241794665996188,False,False,False,3.8330804248861914,77708.0,-0.32156277345961803,False,True,85000.0,0.0,False,False,0,False,0.0453235188140217,-0.008658116689590795,False,False,,,False,61879.0,-0.14801467379886551
user_001_v6,2026-03,61888,85000,0.2719058823529411,13353.454545454546,medium,0.0,low,61888,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Travel Vendor', 'Electricity Board']","[23071, 13838, 11619, 6707, 3150]",0.9433977507755946,True,61888,61888,1.0,high,0.0,digital_heavy,7736.0,0.125,weekday_heavy,7736.0,7947.243877596811,23630.487755193622,0.0,0.0,False,0.0,,0.0,52720.0,0.1738998482549317,increase,{},False,False,True,True,False,True,False,False,0.19626161929098793,,-0.19626161929098884,False,False,False,0.0,52720.0,0.1738998482549317,True,False,85000.0,0.0,False,False,0,False,0.0366654021244309,-0.0366654021244309,False,False,,,False,64105.333333333336,-0.03458890575927124
user_001_v6,2026-04,55219,85000,0.3503647058823529,10015.642857142857,medium,0.0,low,55219,"['Landlord', 'Travel Vendor', 'Mutual Fund', 'Food Vendor', 'Entertainment Vendor']","[22575, 14034, 7213, 4776, 2708]",0.9291367101903332,True,55219,55219,1.0,high,0.016516054256687,digital_heavy,5019.909090909091,0.1818181818181818,weekday_heavy,5019.909090909091,6283.490177434621,17586.88944577833,1.0,22575.0,True,1.0,Travel,14.577846042072617,61888.0,-0.1077591778697001,decrease,{},False,False,True,True,False,True,True,True,-0.6187712779389927,,0.618771277938992,False,False,False,4.497093391767327,61888.0,-0.1077591778697001,False,True,85000.0,0.0,False,False,0,False,0.0,0.016516054256687,False,False,,,False,56609.0,-0.024554399477114946
user_001_v6,2026-05,59725,85000,0.2973529411764706,12060.416666666666,medium,0.0,low,59725,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Health Vendor', 'Food Vendor']","[31441, 8444, 6531, 4876, 4547]",0.9349351192967768,True,59725,54849,0.9183591460862286,high,0.0,digital_heavy,6636.111111111111,0.2222222222222222,weekday_heavy,6636.111111111111,8917.915643921442,24471.942398953997,1.0,31441.0,True,1.0,Rent,11.760279641797077,55219.0,0.0816023470182364,stable,{},False,False,True,True,False,True,True,True,-0.06808328349930268,,0.06808328349930254,False,False,False,4.737865215571369,55219.0,0.08160234701823647,False,False,85000.0,0.0,False,False,0,False,0.016516054256687,-0.016516054256687,False,False,,,False,58944.0,0.013249864277958741
user_001_v6,2026-06,69039,85000,0.1877764705882353,11002.785714285714,low,0.0,low,69039,"['Mutual Fund', 'Landlord', 'Travel Vendor', 'Food Vendor', 'Entertainment Vendor']","[21974, 19345, 12392, 3920, 3633]",0.8873824939526934,True,69039,69039,1.0,high,0.0123843045235301,digital_heavy,6903.9,0.0,weekday_heavy,6903.9,7648.751433404017,22201.402866808035,0.0,0.0,False,1.0,Investment,20.893267557030377,59725.0,0.1559480954374215,increase,{},True,False,True,True,False,True,False,True,1.0702007777992486,,-1.0702007777992488,False,False,True,0.0,59725.0,0.15594809543742152,True,False,85000.0,0.0,False,False,0,False,0.0,0.0123843045235301,False,False,,,False,61327.666666666664,0.12573987814091525
user_001_v6,2026-07,55188,85000,0.3507294117647059,10783.692307692309,medium,0.0,low,55188,"['Landlord', 'Mutual Fund', 'Shopping Vendor', 'Electricity Board', 'Other Vendor']","[32437, 8527, 4299, 3181, 2957]",0.9313800101471336,True,55188,55188,1.0,high,0.0618612741900413,digital_heavy,5017.090909090909,0.1818181818181818,weekday_heavy,5017.090909090909,9005.303896285945,23027.6987016628,1.0,32437.0,True,1.0,Rent,30.755064163087265,69039.0,-0.2006257332811889,decrease,{},False,False,True,True,False,True,True,True,-0.6225598549091725,,0.6225598549091724,False,False,False,6.465300427629195,69039.0,-0.2006257332811889,False,True,85000.0,0.0,False,False,0,False,0.0123843045235301,0.0494769696665112,False,False,,,False,61317.333333333336,-0.09996085935461428
user_001_v6,2026-08,49022,85000,0.4232705882352941,9573.0,high,0.0,low,49022,"['Landlord', 'Mutual Fund', 'Investment Vendor', 'Entertainment Vendor', 'Travel Vendor']","[19003, 9755, 6427, 3334, 3017]",0.8472930520990576,True,49022,42595,0.8688955978948227,high,0.0242544163844804,digital_heavy,4902.2,0.2,weekday_heavy,4902.2,6057.65556630616,17017.51113261232,1.0,20603.0,True,1.0,Investment,17.558846485543086,55188.0,-0.1117271870696528,decrease,{},False,False,True,True,False,True,True,True,-1.3761200354939769,,1.3761200354939764,False,False,False,4.2028069030231325,55188.0,-0.11172718706965282,False,True,85000.0,0.0,False,False,0,False,0.0618612741900413,-0.0376068578055609,False,False,,,False,57749.666666666664,-0.15112929944761583
user_001_v7,2025-10,62760,85000,0.2616470588235294,8208.888888888889,medium,0.0,low,62760,"['Landlord', 'Makemytrip', 'Myntra', 'Mutual Fund', 'Restaurant']","[16925, 9590, 7334, 5641, 4739]",0.7047323135755258,True,62760,25609,0.4080465264499681,high,0.0,digital_heavy,3691.764705882353,0.2352941176470588,weekday_heavy,3691.764705882353,4228.18714496792,12148.138995818194,1.0,16925.0,True,0.0,,0.0,0.0,0.0,no_prev_data,{},False,False,True,True,False,True,True,False,-0.2200361300840447,,0.220036130084045,False,False,False,4.584528362014021,,,False,False,,,False,False,0,False,,,False,False,,,False,,
user_001_v7,2025-11,64062,85000,0.2463294117647058,6210.916666666667,medium,0.0,low,64062,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Food Vendor', 'Entertainment Vendor']","[22040, 14336, 10370, 5503, 3936]",0.8770409915394461,True,64062,64062,1.0,high,0.092925603321782,digital_heavy,3768.352941176471,0.4117647058823529,balanced,3768.352941176471,5309.139610600223,14386.632162376916,1.0,22040.0,True,0.0,,0.0,62760.0,0.0207456978967495,stable,{},False,False,True,True,False,True,True,False,-0.07211979799938453,,0.07211979799938407,False,False,False,5.848709063095126,62760.0,0.020745697896749522,False,False,85000.0,0.0,False,False,0,False,0.0,0.092925603321782,False,False,,,False,,
user_001_v7,2025-12,60365,85000,0.2898235294117647,8550.882352941177,medium,0.0,low,60365,"['Landlord', 'Shopping Vendor', 'Transport Vendor', 'Food Vendor', 'Mutual Fund']","[30265, 11510, 4013, 3876, 3477]",0.8803280046384494,True,60365,60365,1.0,high,0.0201606891410585,digital_heavy,6036.5,0.1,weekday_heavy,6036.5,8526.759199719434,23090.018399438868,1.0,30265.0,True,1.0,Rent,15.73249763997083,64062.0,-0.0577097187099996,stable,{},False,False,True,True,False,True,True,True,-0.4921249283503743,,0.4921249283503747,False,False,False,5.013666859935393,64062.0,-0.05770971870999969,False,False,85000.0,0.0,False,False,0,False,0.092925603321782,-0.0727649141807235,False,False,,,False,62395.666666666664,-0.032544995111839996
user_001_v7,2026-01,49236,85000,0.4207529411764706,6711.8,high,0.0,low,49236,"['Landlord', 'Shopping Vendor', 'Entertainment Vendor', 'Mutual Fund', 'Food Vendor']","[17397, 12382, 7333, 4240, 3757]",0.9161792184580388,True,49236,49236,1.0,high,0.072995369242018,digital_heavy,3077.25,0.25,weekday_heavy,3077.25,4228.969873089663,11535.189746179323,1.0,18175.0,True,0.0,,0.0,60365.0,-0.1843617990557442,decrease,{},False,False,True,True,False,True,True,False,-1.75645738593116,,1.756457385931161,False,False,False,5.906247461207247,60365.0,-0.18436179905574424,False,True,85000.0,0.0,False,False,0,False,0.0201606891410585,0.05283468010095949,False,False,,,False,57887.666666666664,-0.14945613055170068
user_001_v7,2026-02,70185,85000,0.1742941176470588,8167.631578947368,low,0.0,low,70185,"['Landlord', 'Shopping Vendor', 'Mutual Fund', 'Entertainment Vendor', 'Food Vendor']","[28275, 12157, 6829, 6752, 5651]",0.8500961743962385,True,70185,70185,1.0,high,0.0112559663745814,digital_heavy,4679.0,0.2666666666666666,weekday_heavy,4679.0,6870.356836923877,18419.71367384776,1.0,28275.0,True,0.0,,0.0,49236.0,0.42548135510602,increase,{},True,False,True,True,False,True,True,False,0.6234959480485219,,-0.623495948048522,False,False,False,6.042957896986535,49236.0,0.42548135510602,True,False,85000.0,0.0,False,False,0,False,0.072995369242018,-0.061739402867436594,False,False,,,False,59928.666666666664,0.17114235813689613
user_001_v7,2026-03,51190,85000,0.3977647058823529,6190.454545454545,medium,0.0,low,51190,"['Travel Vendor', 'Landlord', 'Mutual Fund', 'Food Vendor', 'Shopping Vendor']","[20668, 9228, 6925, 4895, 4011]",0.8932799374877906,True,51190,51190,1.0,high,0.0665950380933776,digital_heavy,3199.375,0.25,weekday_heavy,3199.375,3985.34913581922,11170.07327163844,1.0,11443.0,True,1.0,Travel,25.094639859427215,70185.0,-0.2706418750445252,decrease,{},False,False,True,True,False,True,True,True,-1.53446928079028,,1.5344692807902802,False,False,False,3.576636061730807,70185.0,-0.2706418750445252,False,True,85000.0,0.0,False,False,0,False,0.0112559663745814,0.05533907171879621,False,False,,,False,56870.333333333336,-0.09988218813558332
user_001_v7,2026-04,67285,85000,0.2084117647058823,8460.277777777777,medium,0.0,low,67285,"['Landlord', 'Travel Vendor', 'Shopping Vendor', 'Mutual Fund', 'Food Vendor']","[23803, 18956, 9433, 4531, 4172]",0.9050308389685664,True,67285,67285,1.0,high,0.0260979415917366,digital_heavy,4806.071428571428,0.2857142857142857,weekday_heavy,4806.071428571428,6465.654960352164,17737.381349275758,1.0,23803.0,True,1.0,Rent,17.349425647736506,51190.0,0.3144168782965423,increase,{},False,False,True,True,False,True,True,True,0.29403560776778886,,-0.2940356077677891,False,False,False,4.952693765326596,51190.0,0.3144168782965423,True,False,85000.0,0.0,False,False,0,False,0.0665950380933776,-0.040497096501641,False,False,,,False,62886.666666666664,0.06994063394466239
user_001_v7,2026-05,69194,85000,0.1859529411764706,10279.6,low,0.0,low,69194,"['Landlord', 'Mutual Fund', 'Food Vendor', 'Shopping Vendor', 'Travel Vendor']","[23121, 13799, 8268, 7657, 6229]",0.8537445443246524,True,69194,69194,1.0,high,0.033456658091742,digital_heavy,5766.166666666667,0.1666666666666666,weekday_heavy,5766.166666666667,6514.843753988954,18795.854174644574,1.0,23121.0,True,1.0,Investment,13.208438799247023,67285.0,0.0283718510812216,stable,{},True,False,True,True,False,True,True,True,0.5109113972836231,,-0.5109113972836228,False,False,False,4.009769633205191,67285.0,0.02837185108122167,False,False,85000.0,0.0,False,False,0,False,0.0260979415917366,0.007358716500005403,False,False,,,False,62556.333333333336,0.10610702886464995
user_001_v7,2026-06,78818,85000,0.0727294117647058,9636.35294117647,low,0.0,low,78818,"['Landlord', 'Mutual Fund', 'Food Vendor', 'Entertainment Vendor', 'Shopping Vendor']","[41491, 14531, 6182, 5290, 4254]",0.9102996777385876,True,78818,78818,1.0,high,0.0325433276662691,digital_heavy,7881.8,0.2,weekday_heavy,7881.8,12014.23000279252,31910.26000558504,1.0,42025.0,True,1.0,Rent,19.22678164146444,69194.0,0.1390872040928404,increase,{},True,False,True,True,False,True,True,True,1.6042652989600974,,-1.604265298960098,False,False,True,5.331903879824406,69194.0,0.13908720409284042,True,False,85000.0,0.0,False,False,0,False,0.033456658091742,-0.0009133304254729038,False,False,,,False,71765.66666666667,0.09826890295731006
user_001_v7,2026-07,73276,85000,0.1379294117647058,8330.315789473685,low,0.0,low,73276,"['Shopping Vendor', 'Landlord', 'Mutual Fund', 'Food Vendor', 'Electricity Board']","[25174, 21300, 15213, 8014, 1519]",0.9719416998744472,True,73276,73276,1.0,high,0.068931164364867,digital_heavy,4310.35294117647,0.2941176470588235,weekday_heavy,4310.35294117647,5816.228401344724,15942.80974386592,1.0,21300.0,True,1.0,Shopping,28.957796929739523,78818.0,-0.070313887690629,stable,{},True,False,True,True,False,True,True,True,0.9746552279822275,,-0.9746552279822281,False,False,False,4.941590698182216,78818.0,-0.07031388769062905,False,False,85000.0,0.0,False,False,0,False,0.0325433276662691,0.0363878366985979,False,False,,,False,73762.66666666667,-0.006597736885868255
user_001_v7,2026-08,65294,85000,0.231835294117647,7156.857142857143,medium,0.0,low,65294,"['Travel Vendor', 'Landlord', 'Mutual Fund', 'Food Vendor', 'Transport Vendor']","[21739, 21723, 8988, 5325, 2177]",0.9181854381719606,True,65294,65294,1.0,high,0.0640487640518271,digital_heavy,5441.166666666667,0.3333333333333333,weekday_heavy,5441.166666666667,7386.527441151823,20214.221548970312,1.0,22081.0,True,1.0,Travel,24.2917983266969,73276.0,-0.1089306184835416,decrease,{},False,False,True,True,False,True,True,True,0.06784404311298209,,-0.0678440431129823,False,False,False,4.058137041688363,73276.0,-0.10893061848354167,False,True,85000.0,0.0,False,False,0,False,0.068931164364867,-0.004882400313039895,False,False,,,False,72462.66666666667,-0.09892910372237664
user_001_v8,2025-10,62760,85000,0.2616470588235294,8208.888888888889,medium,0.0,low,62760,"['Landlord', 'Makemytrip', 'Myntra', 'Mutual Fund', 'Restaurant']","[16925, 9590, 7334, 5641, 4739]",0.7047323135755258,True,62760,25609,0.4080465264499681,high,0.0,digital_heavy,3691.764705882353,0.2352941176470588,weekday_heavy,3691.764705882353,4228.18714496792,12148.138995818194,1.0,16925.0,True,0.0,,0.0,0.0,0.0,no_prev_data,{},False,False,True,True,False,True,True,False,-2.738438775171509,,2.7384387751715105,False,True,False,4.584528362014021,,,False,False,,,False,False,0,False,,,False,False,,,False,,
user_001_v8,2025-11,85000,85000,0.0,8500.0,low,0.0,low,85000,"['Shopping Vendor', 'Landlord', 'Mutual Fund', 'Travel Vendor', 'Food Vendor']","[26714, 19658, 17502, 10909, 3926]",0.9259882352941176,True,85000,85000,1.0,high,0.0320705882352941,digital_heavy,7727.272727272727,0.6363636363636364,weekend_heavy,7727.272727272727,6964.083194778883,21655.439116830494,0.0,0.0,False,1.0,Investment,15.747085067296512,62760.0,0.3543658381134481,increase,{},True,False,True,True,True,True,False,True,-0.07984264934772428,,0.07984264934772423,False,False,False,0.0,62760.0,0.3543658381134481,True,False,85000.0,0.0,False,False,0,False,0.0,0.0320705882352941,False,False,,,False,,
user_001_v8,2025-12,86528,85000,-0.0179764705882352,21441.0,negative,0.0,low,86528,"['Landlord', 'Spotify', 'Mutual Fund', 'Electricity Board', 'Shopping Vendor']","[77668, 1979, 1895, 1816, 1673]",0.9826992418639052,True,86528,86528,1.0,high,0.0155787721893491,digital_heavy,12361.142857142857,0.1428571428571428,weekday_heavy,12361.142857142857,26669.31503983328,65699.77293680942,1.0,77668.0,True,1.0,Rent,66.63348111729898,85000.0,0.0179764705882352,stable,{},True,False,True,True,False,True,True,True,0.10281629310995301,,-0.10281629310995223,False,False,False,6.283237795857988,85000.0,0.017976470588235295,False,False,85000.0,0.0,False,False,0,False,0.0320705882352941,-0.016491816045945,False,False,,,False,78096.0,0.10796967834460151
user_001_v8,2026-01,94161,85000,-0.1077764705882352,8958.05,negative,0.0,low,94161,"['Shopping Vendor', 'Mutual Fund', 'Landlord', 'Electricity Board', 'Travel Vendor']","[30243, 18760, 13695, 10370, 5777]",0.8373424241458778,True,94161,94161,1.0,high,0.0320939667165811,digital_heavy,7846.75,0.5833333333333334,balanced,7846.75,7008.21188707695,21863.1737741539,0.0,0.0,False,2.0,Shopping,30.184914784767017,86528.0,0.0882142196745562,stable,{},True,False,True,True,False,True,False,True,1.015274217049384,,-1.0152742170493838,False,False,True,0.0,86528.0,0.08821421967455621,False,False,85000.0,0.0,False,False,0,False,0.0155787721893491,0.016515194527232,False,False,,,False,88563.0,0.063209240879374
user_001_v8,2026-02,83738,85000,0.0148470588235294,84369.0,low,0.0,low,83738,['Landlord'],[83738],1.0,True,83738,83738,1.0,high,0.0,digital_heavy,41869.0,0.5,balanced,41869.0,41869.0,125607.0,0.0,0.0,False,1.0,Rent,85.45576193965655,94161.0,-0.1106933868586782,decrease,{},True,False,True,True,False,True,False,True,-0.23070363454509912,,0.23070363454509907,False,False,False,0.0,94161.0,-0.11069338685867822,False,True,85000.0,0.0,False,False,0,False,0.0320939667165811,-0.0320939667165811,False,False,,,False,88142.33333333333,-0.049968422286680206
user_001_v8,2026-03,87109,85000,-0.0248117647058823,19123.222222222223,negative,0.0,low,87109,"['Travel Vendor', 'Landlord', 'Mutual Fund', 'Transport Vendor', 'Spotify']","[54815, 15498, 14248, 1656, 618]",0.9968545156068832,True,87109,87109,1.0,high,0.0190106647992744,digital_heavy,14518.166666666666,0.5,balanced,14518.166666666666,14485.29836784716,43488.763402360986,1.0,43810.0,True,1.0,Travel,56.79167121069808,83738.0,0.0402565143662375,stable,{},True,False,True,True,False,True,True,True,0.17226972607324523,,-0.17226972607324492,False,False,False,3.0175986407833864,83738.0,0.04025651436623755,False,False,85000.0,0.0,False,False,0,False,0.0,0.0190106647992744,False,False,,,False,88336.0,-0.013890146712552074
user_001_v8,2026-04,92171,85000,-0.0843647058823529,9324.78947368421,negative,0.0,low,92171,"['Travel Vendor', 'Shopping Vendor', 'Landlord', 'Mutual Fund', 'Food Vendor']","[40259, 17795, 12108, 9595, 6486]",0.9356847598485424,True,92171,92171,1.0,high,0.0,digital_heavy,10241.222222222224,0.5555555555555556,balanced,10241.222222222224,7553.449966410166,25348.122155042554,0.0,0.0,False,0.0,,0.0,87109.0,0.0581111021823232,stable,{},True,False,True,True,False,True,False,False,0.7773872435606553,,-0.7773872435606554,False,False,False,0.0,87109.0,0.05811110218232329,False,False,85000.0,0.0,False,False,0,False,0.0190106647992744,-0.0190106647992744,False,False,,,False,87672.66666666667,0.05130827547924471
user_001_v8,2026-05,88270,85000,-0.0384705882352941,8663.5,negative,0.0,low,88270,"['Landlord', 'Investment Vendor', 'Shopping Vendor', 'Food Vendor', 'Mutual Fund']","[28032, 22754, 13505, 9908, 9087]",0.9435368754956384,True,88270,88270,1.0,high,0.055126316981987,digital_heavy,9807.777777777776,0.6666666666666666,weekend_heavy,9807.777777777776,9070.078129980504,27947.934037738785,1.0,28032.0,True,2.0,Investment,25.662279430660632,92171.0,-0.0423235073938657,stable,{},True,False,True,True,True,True,True,True,0.31105705080712176,,-0.3110570508071218,False,False,False,2.8581397983459844,92171.0,-0.04232350739386575,False,False,85000.0,0.0,False,False,0,False,0.0,0.055126316981987,False,False,,,False,89183.33333333333,-0.01024107643431129
user_001_v8,2026-06,92459,85000,-0.0877529411764705,9858.833333333334,negative,0.0,low,92459,"['Shopping Vendor', 'Investment Vendor', 'Landlord', 'Mutual Fund', 'Entertainment Vendor']","[51423, 13317, 12639, 5764, 4313]",0.9458895294130372,True,92459,92459,1.0,high,0.0054726960057971,digital_heavy,7704.916666666667,0.5,balanced,7704.916666666667,8361.792326392842,24428.501319452356,1.0,31943.0,True,1.0,Shopping,40.31743552446682,88270.0,0.0474566670442959,stable,{},True,False,True,True,False,True,True,True,0.8118151070605315,,-0.8118151070605313,False,False,False,4.145794352091197,88270.0,0.04745666704429591,False,False,85000.0,0.0,False,False,0,False,0.055126316981987,-0.0496536209761899,False,False,,,False,90966.66666666667,0.01640527665811647
user_001_v8,2026-07,85151,85000,-0.0017764705882352,10634.4375,negative,0.0,low,85151,"['Shopping Vendor', 'Mutual Fund', 'Landlord', 'Investment Vendor', 'Food Vendor']","[24223, 21450, 14971, 13527, 6549]",0.9479630303813226,True,85151,85151,1.0,high,0.0662352761564749,digital_heavy,7741.0,0.5454545454545454,balanced,7741.0,7097.021180492815,21935.04236098563,0.0,0.0,False,1.0,Investment,20.43918524383813,92459.0,-0.0790404395461772,stable,{},True,False,True,True,False,True,False,True,-0.06179192924883078,,0.06179192924883168,False,False,False,0.0,92459.0,-0.07904043954617722,False,False,85000.0,0.0,False,False,0,False,0.0054726960057971,0.0607625801506778,False,False,,,False,88626.66666666667,-0.03921693997292017
user_001_v8,2026-08,85000,85000,0.0,34000.0,low,0.0,low,85000,"['Landlord', 'Mutual Fund', 'Spotify', 'Netflix']","[70636, 14024, 171, 169]",1.0,True,85000,85000,1.0,high,0.0,digital_heavy,21250.0,0.5,balanced,21250.0,29068.809194736543,79387.6183894731,0.0,0.0,False,1.0,Rent,65.51946868089698,85151.0,-0.0017733203368134,stable,{},True,False,True,True,False,True,False,True,-0.07984264934772428,,0.07984264934772423,False,False,False,0.0,85151.0,-0.0017733203368134256,False,False,85000.0,0.0,False,False,0,False,0.0662352761564749,-0.0662352761564749,False,False,,,False,87536.66666666667,-0.028978332889075108
user_001_v9,2025-10,62760,85000,0.2616470588235294,8208.888888888889,medium,0.0,low,62760,"['Landlord', 'Makemytrip', 'Myntra', 'Mutual Fund', 'Restaurant']","[16925, 9590, 7334, 5641, 4739]",0.7047323135755258,True,62760,25609,0.4080465264499681,high,0.0,digital_heavy,3691.764705882353,0.2352941176470588,weekday_heavy,3691.764705882353,4228.18714496792,12148.138995818194,1.0,16925.0,True,0.0,,0.0,0.0,0.0,no_prev_data,{},False,False,True,True,False,True,True,False,-0.019511178159966787,,0.01951117815996669,False,False,False,4.584528362014021,,,False,False,,,False,False,0,False,,,False,False,,,False,,
